meter_name,read_at,unit,value
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,08/11/2020 00:00:00 +1100,kWh,0.6
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,09/11/2020 00:00:00 +1100,kWh,24.8
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,10/11/2020 00:00:00 +1100,kWh,25.1
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,11/11/2020 00:00:00 +1100,kWh,26.7
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,12/11/2020 00:00:00 +1100,kWh,26.0
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,13/11/2020 00:00:00 +1100,kWh,25.7
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,14/11/2020 00:00:00 +1100,kWh,19.8
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,15/11/2020 00:00:00 +1100,kWh,7.5
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,16/11/2020 00:00:00 +1100,kWh,25.5
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,17/11/2020 00:00:00 +1100,kWh,22.4
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,18/11/2020 00:00:00 +1100,kWh,26.5
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,19/11/2020 00:00:00 +1100,kWh,17.8
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,20/11/2020 00:00:00 +1100,kWh,25.6
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,21/11/2020 00:00:00 +1100,kWh,1.0
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,22/11/2020 00:00:00 +1100,kWh,0.9
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,23/11/2020 00:00:00 +1100,kWh,27.0
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,24/11/2020 00:00:00 +1100,kWh,30.5
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,25/11/2020 00:00:00 +1100,kWh,32.2
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,26/11/2020 00:00:00 +1100,kWh,30.0
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,27/11/2020 00:00:00 +1100,kWh,25.2
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,28/11/2020 00:00:00 +1100,kWh,11.3
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,29/11/2020 00:00:00 +1100,kWh,20.8
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,30/11/2020 00:00:00 +1100,kWh,25.7
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,01/12/2020 00:00:00 +1100,kWh,28.5
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,02/12/2020 00:00:00 +1100,kWh,28.1
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,03/12/2020 00:00:00 +1100,kWh,23.9
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,04/12/2020 00:00:00 +1100,kWh,28.5
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,05/12/2020 00:00:00 +1100,kWh,2.8
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,06/12/2020 00:00:00 +1100,kWh,1.3
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,07/12/2020 00:00:00 +1100,kWh,25.9
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,08/12/2020 00:00:00 +1100,kWh,28.2
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,09/12/2020 00:00:00 +1100,kWh,27.6
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,10/12/2020 00:00:00 +1100,kWh,28.4
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,11/12/2020 00:00:00 +1100,kWh,30.9
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,12/12/2020 00:00:00 +1100,kWh,0.6
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,13/12/2020 00:00:00 +1100,kWh,15.2
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,14/12/2020 00:00:00 +1100,kWh,29.7
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,15/12/2020 00:00:00 +1100,kWh,28.3
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,16/12/2020 00:00:00 +1100,kWh,29.3
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,17/12/2020 00:00:00 +1100,kWh,27.5
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,18/12/2020 00:00:00 +1100,kWh,24.6
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,19/12/2020 00:00:00 +1100,kWh,1.2
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,20/12/2020 00:00:00 +1100,kWh,1.3
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,21/12/2020 00:00:00 +1100,kWh,2.6
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,22/12/2020 00:00:00 +1100,kWh,14.6
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,23/12/2020 00:00:00 +1100,kWh,0.6
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,24/12/2020 00:00:00 +1100,kWh,20.0
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,25/12/2020 00:00:00 +1100,kWh,0.7
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,26/12/2020 00:00:00 +1100,kWh,0.7
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,27/12/2020 00:00:00 +1100,kWh,0.6
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,28/12/2020 00:00:00 +1100,kWh,24.1
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,29/12/2020 00:00:00 +1100,kWh,0.7
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,30/12/2020 00:00:00 +1100,kWh,19.9
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,31/12/2020 00:00:00 +1100,kWh,0.6
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,01/01/2021 00:00:00 +1100,kWh,0.7
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,02/01/2021 00:00:00 +1100,kWh,0.7
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,03/01/2021 00:00:00 +1100,kWh,0.6
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,04/01/2021 00:00:00 +1100,kWh,19.7
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,05/01/2021 00:00:00 +1100,kWh,0.7
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,06/01/2021 00:00:00 +1100,kWh,8.3
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,07/01/2021 00:00:00 +1100,kWh,1.2
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,08/01/2021 00:00:00 +1100,kWh,6.9
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,09/01/2021 00:00:00 +1100,kWh,0.6
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,10/01/2021 00:00:00 +1100,kWh,6.1
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,11/01/2021 00:00:00 +1100,kWh,23.6
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,12/01/2021 00:00:00 +1100,kWh,21.1
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,13/01/2021 00:00:00 +1100,kWh,28.7
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,14/01/2021 00:00:00 +1100,kWh,27.4
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,15/01/2021 00:00:00 +1100,kWh,29.2
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,16/01/2021 00:00:00 +1100,kWh,12.8
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,17/01/2021 00:00:00 +1100,kWh,20.5
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,18/01/2021 00:00:00 +1100,kWh,30.0
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,19/01/2021 00:00:00 +1100,kWh,24.4
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,20/01/2021 00:00:00 +1100,kWh,27.2
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,21/01/2021 00:00:00 +1100,kWh,26.2
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,22/01/2021 00:00:00 +1100,kWh,13.9
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,23/01/2021 00:00:00 +1100,kWh,13.2
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,24/01/2021 00:00:00 +1100,kWh,0.7
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,25/01/2021 00:00:00 +1100,kWh,24.4
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,26/01/2021 00:00:00 +1100,kWh,0.6
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,27/01/2021 00:00:00 +1100,kWh,28.2
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,28/01/2021 00:00:00 +1100,kWh,28.6
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,29/01/2021 00:00:00 +1100,kWh,27.8
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,30/01/2021 00:00:00 +1100,kWh,0.6
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,31/01/2021 00:00:00 +1100,kWh,14.7
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,01/02/2021 00:00:00 +1100,kWh,27.3
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,02/02/2021 00:00:00 +1100,kWh,28.0
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,03/02/2021 00:00:00 +1100,kWh,28.5
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,04/02/2021 00:00:00 +1100,kWh,30.3
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,05/02/2021 00:00:00 +1100,kWh,31.1
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,06/02/2021 00:00:00 +1100,kWh,19.8
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,07/02/2021 00:00:00 +1100,kWh,9.7
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,08/02/2021 00:00:00 +1100,kWh,26.5
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,09/02/2021 00:00:00 +1100,kWh,28.4
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,10/02/2021 00:00:00 +1100,kWh,28.1
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,11/02/2021 00:00:00 +1100,kWh,29.9
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,12/02/2021 00:00:00 +1100,kWh,34.7
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,13/02/2021 00:00:00 +1100,kWh,10.3
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,14/02/2021 00:00:00 +1100,kWh,0.7
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,15/02/2021 00:00:00 +1100,kWh,14.0
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,16/02/2021 00:00:00 +1100,kWh,0.7
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,17/02/2021 00:00:00 +1100,kWh,0.6
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,18/02/2021 00:00:00 +1100,kWh,29.3
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,19/02/2021 00:00:00 +1100,kWh,28.2
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,20/02/2021 00:00:00 +1100,kWh,12.7
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,21/02/2021 00:00:00 +1100,kWh,7.5
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,22/02/2021 00:00:00 +1100,kWh,29.5
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,23/02/2021 00:00:00 +1100,kWh,29.5
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,24/02/2021 00:00:00 +1100,kWh,28.8
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,25/02/2021 00:00:00 +1100,kWh,11.6
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,26/02/2021 00:00:00 +1100,kWh,0.5
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,27/02/2021 00:00:00 +1100,kWh,0.5
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,28/02/2021 00:00:00 +1100,kWh,0.6
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,01/03/2021 00:00:00 +1100,kWh,27.8
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,02/03/2021 00:00:00 +1100,kWh,28.1
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,03/03/2021 00:00:00 +1100,kWh,30.0
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,04/03/2021 00:00:00 +1100,kWh,28.7
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,05/03/2021 00:00:00 +1100,kWh,19.9
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,06/03/2021 00:00:00 +1100,kWh,2.3
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,07/03/2021 00:00:00 +1100,kWh,16.2
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,08/03/2021 00:00:00 +1100,kWh,22.6
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,09/03/2021 00:00:00 +1100,kWh,29.0
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,10/03/2021 00:00:00 +1100,kWh,29.5
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,11/03/2021 00:00:00 +1100,kWh,28.5
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,12/03/2021 00:00:00 +1100,kWh,26.5
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,13/03/2021 00:00:00 +1100,kWh,16.9
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,14/03/2021 00:00:00 +1100,kWh,14.7
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,15/03/2021 00:00:00 +1100,kWh,29.9
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,16/03/2021 00:00:00 +1100,kWh,29.0
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,17/03/2021 00:00:00 +1100,kWh,29.2
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,18/03/2021 00:00:00 +1100,kWh,27.4
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,19/03/2021 00:00:00 +1100,kWh,27.4
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,20/03/2021 00:00:00 +1100,kWh,22.5
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,21/03/2021 00:00:00 +1100,kWh,3.2
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,22/03/2021 00:00:00 +1100,kWh,26.8
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,23/03/2021 00:00:00 +1100,kWh,22.7
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,24/03/2021 00:00:00 +1100,kWh,21.1
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,25/03/2021 00:00:00 +1100,kWh,18.3
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,26/03/2021 00:00:00 +1100,kWh,20.1
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,27/03/2021 00:00:00 +1100,kWh,4.8
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,28/03/2021 00:00:00 +1100,kWh,0.8
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,29/03/2021 00:00:00 +1100,kWh,26.3
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,30/03/2021 00:00:00 +1100,kWh,25.1
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,31/03/2021 00:00:00 +1100,kWh,27.1
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,01/04/2021 00:00:00 +1100,kWh,25.9
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,02/04/2021 00:00:00 +1100,kWh,16.4
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,03/04/2021 00:00:00 +1100,kWh,0.3
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,04/04/2021 00:00:00 +1100,kWh,0.4
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,05/04/2021 00:00:00 +1000,kWh,0.4
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,06/04/2021 00:00:00 +1000,kWh,0.6
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,07/04/2021 00:00:00 +1000,kWh,0.6
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,08/04/2021 00:00:00 +1000,kWh,0.5
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,09/04/2021 00:00:00 +1000,kWh,24.3
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,10/04/2021 00:00:00 +1000,kWh,0.3
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,11/04/2021 00:00:00 +1000,kWh,4.1
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,12/04/2021 00:00:00 +1000,kWh,22.1
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,13/04/2021 00:00:00 +1000,kWh,17.4
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,14/04/2021 00:00:00 +1000,kWh,20.1
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,15/04/2021 00:00:00 +1000,kWh,23.8
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,16/04/2021 00:00:00 +1000,kWh,24.3
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,17/04/2021 00:00:00 +1000,kWh,8.3
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,18/04/2021 00:00:00 +1000,kWh,0.9
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,19/04/2021 00:00:00 +1000,kWh,19.2
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,20/04/2021 00:00:00 +1000,kWh,22.0
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,21/04/2021 00:00:00 +1000,kWh,25.9
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,22/04/2021 00:00:00 +1000,kWh,19.0
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,23/04/2021 00:00:00 +1000,kWh,26.3
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,24/04/2021 00:00:00 +1000,kWh,23.2
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,25/04/2021 00:00:00 +1000,kWh,18.5
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,26/04/2021 00:00:00 +1000,kWh,25.6
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,27/04/2021 00:00:00 +1000,kWh,25.6
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,28/04/2021 00:00:00 +1000,kWh,25.8
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,29/04/2021 00:00:00 +1000,kWh,28.4
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,30/04/2021 00:00:00 +1000,kWh,20.3
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,01/05/2021 00:00:00 +1000,kWh,17.9
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,02/05/2021 00:00:00 +1000,kWh,15.3
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,03/05/2021 00:00:00 +1000,kWh,16.0
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,04/05/2021 00:00:00 +1000,kWh,21.0
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,05/05/2021 00:00:00 +1000,kWh,24.0
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,06/05/2021 00:00:00 +1000,kWh,24.3
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,07/05/2021 00:00:00 +1000,kWh,20.2
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,08/05/2021 00:00:00 +1000,kWh,10.5
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,09/05/2021 00:00:00 +1000,kWh,0.5
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,10/05/2021 00:00:00 +1000,kWh,24.8
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,11/05/2021 00:00:00 +1000,kWh,24.9
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,12/05/2021 00:00:00 +1000,kWh,22.5
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,13/05/2021 00:00:00 +1000,kWh,14.1
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,14/05/2021 00:00:00 +1000,kWh,13.9
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,15/05/2021 00:00:00 +1000,,
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,16/05/2021 00:00:00 +1000,,
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,17/05/2021 00:00:00 +1000,kWh,17.2
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,18/05/2021 00:00:00 +1000,kWh,15.7
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,19/05/2021 00:00:00 +1000,kWh,17.8
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,20/05/2021 00:00:00 +1000,kWh,13.9
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,21/05/2021 00:00:00 +1000,kWh,21.9
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,22/05/2021 00:00:00 +1000,kWh,18.8
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,23/05/2021 00:00:00 +1000,kWh,2.7
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,24/05/2021 00:00:00 +1000,kWh,16.5
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,25/05/2021 00:00:00 +1000,kWh,22.6
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,26/05/2021 00:00:00 +1000,kWh,25.7
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,27/05/2021 00:00:00 +1000,kWh,11.8
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,28/05/2021 00:00:00 +1000,kWh,13.2
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,29/05/2021 00:00:00 +1000,kWh,3.0
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,30/05/2021 00:00:00 +1000,kWh,1.3
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,31/05/2021 00:00:00 +1000,kWh,13.5
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,01/06/2021 00:00:00 +1000,kWh,24.4
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,02/06/2021 00:00:00 +1000,kWh,21.2
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,03/06/2021 00:00:00 +1000,kWh,26.8
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,04/06/2021 00:00:00 +1000,kWh,27.0
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,05/06/2021 00:00:00 +1000,kWh,3.0
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,06/06/2021 00:00:00 +1000,kWh,8.6
Sub Meter - UBI: Building NP - NP1.119 (Tenant: Engineered to Slide) ,07/06/2021 00:00:00 +1000,kWh,16.9
