meter_name,read_at,unit,value
Submeter - UBI: Building NP - Solar generated - Device 1817,19/08/2020 00:00:00 +1000,kWh,69.2
Submeter - UBI: Building NP - Solar generated - Device 1817,20/08/2020 00:00:00 +1000,kWh,103.2
Submeter - UBI: Building NP - Solar generated - Device 1817,21/08/2020 00:00:00 +1000,kWh,119.3
Submeter - UBI: Building NP - Solar generated - Device 1817,22/08/2020 00:00:00 +1000,kWh,72.4
Submeter - UBI: Building NP - Solar generated - Device 1817,23/08/2020 00:00:00 +1000,kWh,82.6
Submeter - UBI: Building NP - Solar generated - Device 1817,24/08/2020 00:00:00 +1000,kWh,103.7
Submeter - UBI: Building NP - Solar generated - Device 1817,25/08/2020 00:00:00 +1000,kWh,111.5
Submeter - UBI: Building NP - Solar generated - Device 1817,26/08/2020 00:00:00 +1000,kWh,101.1
Submeter - UBI: Building NP - Solar generated - Device 1817,27/08/2020 00:00:00 +1000,kWh,119.3
Submeter - UBI: Building NP - Solar generated - Device 1817,28/08/2020 00:00:00 +1000,kWh,134.3
Submeter - UBI: Building NP - Solar generated - Device 1817,29/08/2020 00:00:00 +1000,kWh,138.2
Submeter - UBI: Building NP - Solar generated - Device 1817,30/08/2020 00:00:00 +1000,kWh,57.9
Submeter - UBI: Building NP - Solar generated - Device 1817,31/08/2020 00:00:00 +1000,kWh,102.6
Submeter - UBI: Building NP - Solar generated - Device 1817,01/09/2020 00:00:00 +1000,kWh,136.1
Submeter - UBI: Building NP - Solar generated - Device 1817,02/09/2020 00:00:00 +1000,kWh,87.7
Submeter - UBI: Building NP - Solar generated - Device 1817,03/09/2020 00:00:00 +1000,kWh,120.2
Submeter - UBI: Building NP - Solar generated - Device 1817,04/09/2020 00:00:00 +1000,kWh,98.4
Submeter - UBI: Building NP - Solar generated - Device 1817,05/09/2020 00:00:00 +1000,kWh,136.8
Submeter - UBI: Building NP - Solar generated - Device 1817,06/09/2020 00:00:00 +1000,kWh,150.3
Submeter - UBI: Building NP - Solar generated - Device 1817,07/09/2020 00:00:00 +1000,kWh,149.2
Submeter - UBI: Building NP - Solar generated - Device 1817,08/09/2020 00:00:00 +1000,kWh,59.9
Submeter - UBI: Building NP - Solar generated - Device 1817,09/09/2020 00:00:00 +1000,kWh,143.4
Submeter - UBI: Building NP - Solar generated - Device 1817,10/09/2020 00:00:00 +1000,kWh,152.8
Submeter - UBI: Building NP - Solar generated - Device 1817,11/09/2020 00:00:00 +1000,kWh,94.7
Submeter - UBI: Building NP - Solar generated - Device 1817,12/09/2020 00:00:00 +1000,kWh,21.3
Submeter - UBI: Building NP - Solar generated - Device 1817,13/09/2020 00:00:00 +1000,kWh,163.5
Submeter - UBI: Building NP - Solar generated - Device 1817,14/09/2020 00:00:00 +1000,kWh,148.0
Submeter - UBI: Building NP - Solar generated - Device 1817,15/09/2020 00:00:00 +1000,kWh,152.3
Submeter - UBI: Building NP - Solar generated - Device 1817,16/09/2020 00:00:00 +1000,kWh,135.7
Submeter - UBI: Building NP - Solar generated - Device 1817,17/09/2020 00:00:00 +1000,kWh,76.0
Submeter - UBI: Building NP - Solar generated - Device 1817,18/09/2020 00:00:00 +1000,kWh,96.0
Submeter - UBI: Building NP - Solar generated - Device 1817,19/09/2020 00:00:00 +1000,kWh,130.1
Submeter - UBI: Building NP - Solar generated - Device 1817,20/09/2020 00:00:00 +1000,kWh,118.0
Submeter - UBI: Building NP - Solar generated - Device 1817,21/09/2020 00:00:00 +1000,kWh,165.3
Submeter - UBI: Building NP - Solar generated - Device 1817,22/09/2020 00:00:00 +1000,kWh,141.1
Submeter - UBI: Building NP - Solar generated - Device 1817,23/09/2020 00:00:00 +1000,kWh,141.5
Submeter - UBI: Building NP - Solar generated - Device 1817,24/09/2020 00:00:00 +1000,kWh,130.6
Submeter - UBI: Building NP - Solar generated - Device 1817,25/09/2020 00:00:00 +1000,kWh,100.5
Submeter - UBI: Building NP - Solar generated - Device 1817,26/09/2020 00:00:00 +1000,kWh,149.1
Submeter - UBI: Building NP - Solar generated - Device 1817,27/09/2020 00:00:00 +1000,kWh,137.7
Submeter - UBI: Building NP - Solar generated - Device 1817,28/09/2020 00:00:00 +1000,kWh,141.2
Submeter - UBI: Building NP - Solar generated - Device 1817,29/09/2020 00:00:00 +1000,kWh,142.1
Submeter - UBI: Building NP - Solar generated - Device 1817,30/09/2020 00:00:00 +1000,kWh,66.9
Submeter - UBI: Building NP - Solar generated - Device 1817,01/10/2020 00:00:00 +1000,kWh,179.7
Submeter - UBI: Building NP - Solar generated - Device 1817,02/10/2020 00:00:00 +1000,kWh,187.2
Submeter - UBI: Building NP - Solar generated - Device 1817,03/10/2020 00:00:00 +1000,kWh,172.9
Submeter - UBI: Building NP - Solar generated - Device 1817,04/10/2020 00:00:00 +1000,kWh,78.51
Submeter - UBI: Building NP - Solar generated - Device 1817,05/10/2020 00:00:00 +1100,kWh,127.09
Submeter - UBI: Building NP - Solar generated - Device 1817,06/10/2020 00:00:00 +1100,kWh,105.5
Submeter - UBI: Building NP - Solar generated - Device 1817,07/10/2020 00:00:00 +1100,kWh,57.8
Submeter - UBI: Building NP - Solar generated - Device 1817,08/10/2020 00:00:00 +1100,kWh,68.8
Submeter - UBI: Building NP - Solar generated - Device 1817,09/10/2020 00:00:00 +1100,kWh,130.0
Submeter - UBI: Building NP - Solar generated - Device 1817,10/10/2020 00:00:00 +1100,kWh,161.4
Submeter - UBI: Building NP - Solar generated - Device 1817,11/10/2020 00:00:00 +1100,kWh,128.3
Submeter - UBI: Building NP - Solar generated - Device 1817,12/10/2020 00:00:00 +1100,kWh,169.1
Submeter - UBI: Building NP - Solar generated - Device 1817,13/10/2020 00:00:00 +1100,kWh,147.0
Submeter - UBI: Building NP - Solar generated - Device 1817,14/10/2020 00:00:00 +1100,kWh,142.8
Submeter - UBI: Building NP - Solar generated - Device 1817,15/10/2020 00:00:00 +1100,kWh,54.7
Submeter - UBI: Building NP - Solar generated - Device 1817,16/10/2020 00:00:00 +1100,kWh,184.2
Submeter - UBI: Building NP - Solar generated - Device 1817,17/10/2020 00:00:00 +1100,kWh,100.3
Submeter - UBI: Building NP - Solar generated - Device 1817,18/10/2020 00:00:00 +1100,kWh,98.3
Submeter - UBI: Building NP - Solar generated - Device 1817,19/10/2020 00:00:00 +1100,kWh,115.7
Submeter - UBI: Building NP - Solar generated - Device 1817,20/10/2020 00:00:00 +1100,kWh,105.7
Submeter - UBI: Building NP - Solar generated - Device 1817,21/10/2020 00:00:00 +1100,kWh,154.2
Submeter - UBI: Building NP - Solar generated - Device 1817,22/10/2020 00:00:00 +1100,kWh,148.0
Submeter - UBI: Building NP - Solar generated - Device 1817,23/10/2020 00:00:00 +1100,kWh,94.4
Submeter - UBI: Building NP - Solar generated - Device 1817,24/10/2020 00:00:00 +1100,kWh,123.4
Submeter - UBI: Building NP - Solar generated - Device 1817,25/10/2020 00:00:00 +1100,kWh,152.1
Submeter - UBI: Building NP - Solar generated - Device 1817,26/10/2020 00:00:00 +1100,kWh,152.2
Submeter - UBI: Building NP - Solar generated - Device 1817,27/10/2020 00:00:00 +1100,kWh,103.9
Submeter - UBI: Building NP - Solar generated - Device 1817,28/10/2020 00:00:00 +1100,kWh,165.9
Submeter - UBI: Building NP - Solar generated - Device 1817,29/10/2020 00:00:00 +1100,kWh,132.3
Submeter - UBI: Building NP - Solar generated - Device 1817,30/10/2020 00:00:00 +1100,kWh,182.1
Submeter - UBI: Building NP - Solar generated - Device 1817,31/10/2020 00:00:00 +1100,kWh,142.81
Submeter - UBI: Building NP - Solar generated - Device 1817,01/11/2020 00:00:00 +1100,kWh,180.89
Submeter - UBI: Building NP - Solar generated - Device 1817,02/11/2020 00:00:00 +1100,kWh,207.0
Submeter - UBI: Building NP - Solar generated - Device 1817,03/11/2020 00:00:00 +1100,kWh,204.3
Submeter - UBI: Building NP - Solar generated - Device 1817,04/11/2020 00:00:00 +1100,kWh,66.8
Submeter - UBI: Building NP - Solar generated - Device 1817,05/11/2020 00:00:00 +1100,kWh,160.0
Submeter - UBI: Building NP - Solar generated - Device 1817,06/11/2020 00:00:00 +1100,kWh,126.7
Submeter - UBI: Building NP - Solar generated - Device 1817,07/11/2020 00:00:00 +1100,kWh,181.5
Submeter - UBI: Building NP - Solar generated - Device 1817,08/11/2020 00:00:00 +1100,kWh,237.0
Submeter - UBI: Building NP - Solar generated - Device 1817,09/11/2020 00:00:00 +1100,kWh,226.5
Submeter - UBI: Building NP - Solar generated - Device 1817,10/11/2020 00:00:00 +1100,kWh,204.2
Submeter - UBI: Building NP - Solar generated - Device 1817,11/11/2020 00:00:00 +1100,kWh,26.9
Submeter - UBI: Building NP - Solar generated - Device 1817,12/11/2020 00:00:00 +1100,kWh,154.0
Submeter - UBI: Building NP - Solar generated - Device 1817,13/11/2020 00:00:00 +1100,kWh,106.0
Submeter - UBI: Building NP - Solar generated - Device 1817,14/11/2020 00:00:00 +1100,kWh,155.2
Submeter - UBI: Building NP - Solar generated - Device 1817,15/11/2020 00:00:00 +1100,kWh,121.5
Submeter - UBI: Building NP - Solar generated - Device 1817,16/11/2020 00:00:00 +1100,kWh,213.5
Submeter - UBI: Building NP - Solar generated - Device 1817,17/11/2020 00:00:00 +1100,kWh,182.1
Submeter - UBI: Building NP - Solar generated - Device 1817,18/11/2020 00:00:00 +1100,kWh,218.4
Submeter - UBI: Building NP - Solar generated - Device 1817,19/11/2020 00:00:00 +1100,kWh,223.6
Submeter - UBI: Building NP - Solar generated - Device 1817,20/11/2020 00:00:00 +1100,kWh,230.7
Submeter - UBI: Building NP - Solar generated - Device 1817,21/11/2020 00:00:00 +1100,kWh,144.9
Submeter - UBI: Building NP - Solar generated - Device 1817,22/11/2020 00:00:00 +1100,kWh,115.6
Submeter - UBI: Building NP - Solar generated - Device 1817,23/11/2020 00:00:00 +1100,kWh,189.4
Submeter - UBI: Building NP - Solar generated - Device 1817,24/11/2020 00:00:00 +1100,kWh,126.51
Submeter - UBI: Building NP - Solar generated - Device 1817,25/11/2020 00:00:00 +1100,kWh,236.39
Submeter - UBI: Building NP - Solar generated - Device 1817,26/11/2020 00:00:00 +1100,kWh,203.5
Submeter - UBI: Building NP - Solar generated - Device 1817,27/11/2020 00:00:00 +1100,kWh,224.3
Submeter - UBI: Building NP - Solar generated - Device 1817,28/11/2020 00:00:00 +1100,kWh,70.21
Submeter - UBI: Building NP - Solar generated - Device 1817,29/11/2020 00:00:00 +1100,kWh,136.89
Submeter - UBI: Building NP - Solar generated - Device 1817,30/11/2020 00:00:00 +1100,kWh,219.91
Submeter - UBI: Building NP - Solar generated - Device 1817,01/12/2020 00:00:00 +1100,kWh,108.09
Submeter - UBI: Building NP - Solar generated - Device 1817,02/12/2020 00:00:00 +1100,kWh,178.6
Submeter - UBI: Building NP - Solar generated - Device 1817,03/12/2020 00:00:00 +1100,kWh,249.6
Submeter - UBI: Building NP - Solar generated - Device 1817,04/12/2020 00:00:00 +1100,kWh,228.3
Submeter - UBI: Building NP - Solar generated - Device 1817,05/12/2020 00:00:00 +1100,kWh,67.6
Submeter - UBI: Building NP - Solar generated - Device 1817,06/12/2020 00:00:00 +1100,kWh,162.4
Submeter - UBI: Building NP - Solar generated - Device 1817,07/12/2020 00:00:00 +1100,kWh,187.5
Submeter - UBI: Building NP - Solar generated - Device 1817,08/12/2020 00:00:00 +1100,kWh,154.1
Submeter - UBI: Building NP - Solar generated - Device 1817,09/12/2020 00:00:00 +1100,kWh,224.3
Submeter - UBI: Building NP - Solar generated - Device 1817,10/12/2020 00:00:00 +1100,kWh,199.9
Submeter - UBI: Building NP - Solar generated - Device 1817,11/12/2020 00:00:00 +1100,kWh,236.9
Submeter - UBI: Building NP - Solar generated - Device 1817,12/12/2020 00:00:00 +1100,kWh,249.2
Submeter - UBI: Building NP - Solar generated - Device 1817,13/12/2020 00:00:00 +1100,kWh,228.6
Submeter - UBI: Building NP - Solar generated - Device 1817,14/12/2020 00:00:00 +1100,kWh,236.8
Submeter - UBI: Building NP - Solar generated - Device 1817,15/12/2020 00:00:00 +1100,kWh,172.4
Submeter - UBI: Building NP - Solar generated - Device 1817,16/12/2020 00:00:00 +1100,kWh,123.2
Submeter - UBI: Building NP - Solar generated - Device 1817,17/12/2020 00:00:00 +1100,kWh,160.6
Submeter - UBI: Building NP - Solar generated - Device 1817,18/12/2020 00:00:00 +1100,kWh,181.0
Submeter - UBI: Building NP - Solar generated - Device 1817,19/12/2020 00:00:00 +1100,kWh,154.6
Submeter - UBI: Building NP - Solar generated - Device 1817,20/12/2020 00:00:00 +1100,kWh,217.8
Submeter - UBI: Building NP - Solar generated - Device 1817,21/12/2020 00:00:00 +1100,kWh,98.2
Submeter - UBI: Building NP - Solar generated - Device 1817,22/12/2020 00:00:00 +1100,kWh,94.9
Submeter - UBI: Building NP - Solar generated - Device 1817,23/12/2020 00:00:00 +1100,kWh,127.1
Submeter - UBI: Building NP - Solar generated - Device 1817,24/12/2020 00:00:00 +1100,kWh,179.4
Submeter - UBI: Building NP - Solar generated - Device 1817,25/12/2020 00:00:00 +1100,kWh,176.1
Submeter - UBI: Building NP - Solar generated - Device 1817,26/12/2020 00:00:00 +1100,kWh,250.2
Submeter - UBI: Building NP - Solar generated - Device 1817,27/12/2020 00:00:00 +1100,kWh,83.7
Submeter - UBI: Building NP - Solar generated - Device 1817,28/12/2020 00:00:00 +1100,kWh,177.0
Submeter - UBI: Building NP - Solar generated - Device 1817,29/12/2020 00:00:00 +1100,kWh,237.1
Submeter - UBI: Building NP - Solar generated - Device 1817,30/12/2020 00:00:00 +1100,kWh,154.7
Submeter - UBI: Building NP - Solar generated - Device 1817,31/12/2020 00:00:00 +1100,kWh,150.6
Submeter - UBI: Building NP - Solar generated - Device 1817,01/01/2021 00:00:00 +1100,kWh,173.1
Submeter - UBI: Building NP - Solar generated - Device 1817,02/01/2021 00:00:00 +1100,kWh,100.2
Submeter - UBI: Building NP - Solar generated - Device 1817,03/01/2021 00:00:00 +1100,kWh,124.3
Submeter - UBI: Building NP - Solar generated - Device 1817,04/01/2021 00:00:00 +1100,kWh,116.8
Submeter - UBI: Building NP - Solar generated - Device 1817,05/01/2021 00:00:00 +1100,kWh,128.1
Submeter - UBI: Building NP - Solar generated - Device 1817,06/01/2021 00:00:00 +1100,kWh,148.9
Submeter - UBI: Building NP - Solar generated - Device 1817,07/01/2021 00:00:00 +1100,kWh,212.7
Submeter - UBI: Building NP - Solar generated - Device 1817,08/01/2021 00:00:00 +1100,kWh,254.5
Submeter - UBI: Building NP - Solar generated - Device 1817,09/01/2021 00:00:00 +1100,kWh,248.1
Submeter - UBI: Building NP - Solar generated - Device 1817,10/01/2021 00:00:00 +1100,kWh,241.5
Submeter - UBI: Building NP - Solar generated - Device 1817,11/01/2021 00:00:00 +1100,kWh,195.1
Submeter - UBI: Building NP - Solar generated - Device 1817,12/01/2021 00:00:00 +1100,kWh,225.3
Submeter - UBI: Building NP - Solar generated - Device 1817,13/01/2021 00:00:00 +1100,kWh,144.11
Submeter - UBI: Building NP - Solar generated - Device 1817,14/01/2021 00:00:00 +1100,kWh,121.6
Submeter - UBI: Building NP - Solar generated - Device 1817,15/01/2021 00:00:00 +1100,kWh,150.79
Submeter - UBI: Building NP - Solar generated - Device 1817,16/01/2021 00:00:00 +1100,kWh,133.3
Submeter - UBI: Building NP - Solar generated - Device 1817,17/01/2021 00:00:00 +1100,kWh,181.7
Submeter - UBI: Building NP - Solar generated - Device 1817,18/01/2021 00:00:00 +1100,kWh,168.7
Submeter - UBI: Building NP - Solar generated - Device 1817,19/01/2021 00:00:00 +1100,kWh,166.1
Submeter - UBI: Building NP - Solar generated - Device 1817,20/01/2021 00:00:00 +1100,kWh,203.3
Submeter - UBI: Building NP - Solar generated - Device 1817,21/01/2021 00:00:00 +1100,kWh,193.2
Submeter - UBI: Building NP - Solar generated - Device 1817,22/01/2021 00:00:00 +1100,kWh,177.4
Submeter - UBI: Building NP - Solar generated - Device 1817,23/01/2021 00:00:00 +1100,kWh,184.1
Submeter - UBI: Building NP - Solar generated - Device 1817,24/01/2021 00:00:00 +1100,kWh,137.41
Submeter - UBI: Building NP - Solar generated - Device 1817,25/01/2021 00:00:00 +1100,kWh,93.99
Submeter - UBI: Building NP - Solar generated - Device 1817,26/01/2021 00:00:00 +1100,kWh,90.01
Submeter - UBI: Building NP - Solar generated - Device 1817,27/01/2021 00:00:00 +1100,kWh,175.49
Submeter - UBI: Building NP - Solar generated - Device 1817,28/01/2021 00:00:00 +1100,kWh,92.3
Submeter - UBI: Building NP - Solar generated - Device 1817,29/01/2021 00:00:00 +1100,kWh,57.7
Submeter - UBI: Building NP - Solar generated - Device 1817,30/01/2021 00:00:00 +1100,kWh,145.6
Submeter - UBI: Building NP - Solar generated - Device 1817,31/01/2021 00:00:00 +1100,kWh,155.1
Submeter - UBI: Building NP - Solar generated - Device 1817,01/02/2021 00:00:00 +1100,kWh,88.5
Submeter - UBI: Building NP - Solar generated - Device 1817,02/02/2021 00:00:00 +1100,kWh,107.71
Submeter - UBI: Building NP - Solar generated - Device 1817,03/02/2021 00:00:00 +1100,kWh,159.69
Submeter - UBI: Building NP - Solar generated - Device 1817,04/02/2021 00:00:00 +1100,kWh,112.31
Submeter - UBI: Building NP - Solar generated - Device 1817,05/02/2021 00:00:00 +1100,kWh,79.79
Submeter - UBI: Building NP - Solar generated - Device 1817,06/02/2021 00:00:00 +1100,kWh,122.6
Submeter - UBI: Building NP - Solar generated - Device 1817,07/02/2021 00:00:00 +1100,kWh,105.6
Submeter - UBI: Building NP - Solar generated - Device 1817,08/02/2021 00:00:00 +1100,kWh,100.6
Submeter - UBI: Building NP - Solar generated - Device 1817,09/02/2021 00:00:00 +1100,kWh,163.1
Submeter - UBI: Building NP - Solar generated - Device 1817,10/02/2021 00:00:00 +1100,kWh,177.2
Submeter - UBI: Building NP - Solar generated - Device 1817,11/02/2021 00:00:00 +1100,kWh,93.2
Submeter - UBI: Building NP - Solar generated - Device 1817,12/02/2021 00:00:00 +1100,kWh,145.0
Submeter - UBI: Building NP - Solar generated - Device 1817,13/02/2021 00:00:00 +1100,kWh,117.6
Submeter - UBI: Building NP - Solar generated - Device 1817,14/02/2021 00:00:00 +1100,kWh,100.3
Submeter - UBI: Building NP - Solar generated - Device 1817,15/02/2021 00:00:00 +1100,kWh,152.7
Submeter - UBI: Building NP - Solar generated - Device 1817,16/02/2021 00:00:00 +1100,kWh,133.2
Submeter - UBI: Building NP - Solar generated - Device 1817,17/02/2021 00:00:00 +1100,kWh,167.9
Submeter - UBI: Building NP - Solar generated - Device 1817,18/02/2021 00:00:00 +1100,kWh,162.1
Submeter - UBI: Building NP - Solar generated - Device 1817,19/02/2021 00:00:00 +1100,kWh,165.0
Submeter - UBI: Building NP - Solar generated - Device 1817,20/02/2021 00:00:00 +1100,kWh,140.2
Submeter - UBI: Building NP - Solar generated - Device 1817,21/02/2021 00:00:00 +1100,kWh,69.7
Submeter - UBI: Building NP - Solar generated - Device 1817,22/02/2021 00:00:00 +1100,kWh,110.1
Submeter - UBI: Building NP - Solar generated - Device 1817,23/02/2021 00:00:00 +1100,kWh,144.2
Submeter - UBI: Building NP - Solar generated - Device 1817,24/02/2021 00:00:00 +1100,kWh,93.8
Submeter - UBI: Building NP - Solar generated - Device 1817,25/02/2021 00:00:00 +1100,kWh,145.8
Submeter - UBI: Building NP - Solar generated - Device 1817,26/02/2021 00:00:00 +1100,kWh,112.1
Submeter - UBI: Building NP - Solar generated - Device 1817,27/02/2021 00:00:00 +1100,kWh,63.3
Submeter - UBI: Building NP - Solar generated - Device 1817,28/02/2021 00:00:00 +1100,kWh,138.5
Submeter - UBI: Building NP - Solar generated - Device 1817,01/03/2021 00:00:00 +1100,kWh,129.9
Submeter - UBI: Building NP - Solar generated - Device 1817,02/03/2021 00:00:00 +1100,kWh,77.0
Submeter - UBI: Building NP - Solar generated - Device 1817,03/03/2021 00:00:00 +1100,kWh,78.4
Submeter - UBI: Building NP - Solar generated - Device 1817,04/03/2021 00:00:00 +1100,kWh,82.2
